x_value,cpu_perc
132574,3.7
132575,3.2
132576,2.5
132577,3.2
132578,2.3
132579,2.7
132580,2.5
132581,2.7
132582,3.3
132583,6.3
132584,2.0
132585,2.8
132586,2.5
132587,1.5
132588,2.0
132589,3.5
132590,2.3
132591,4.7
132592,3.0
132593,3.3
132594,3.2
132595,3.3
132596,2.8
132597,2.0
132598,2.8
132599,2.5
132600,2.5
132601,2.5
132602,3.0
132603,5.8
132604,3.8
132605,2.5
132606,2.5
132607,3.2
132608,2.8
132609,3.7
132610,3.8
132611,2.8
132612,3.0
132613,2.8
132614,1.8
132615,3.0
132616,3.2
132617,4.0
132618,2.0
132619,1.8
132620,4.7
132621,2.3
132622,2.8
132623,3.5
132624,2.3
132625,2.2
132626,1.8
132627,3.0
132628,3.0
132629,2.2
132630,1.5
132631,3.5
132632,3.5
132633,7.0
132634,3.0
132635,3.0
132636,2.5
132637,2.3
132638,1.5
132639,3.0
132640,2.7
132641,2.3
132642,2.5
132643,4.3
132644,4.0
132645,3.5
132646,1.7
132647,2.0
132648,1.5
132649,2.0
132650,2.5
132651,1.5
132652,5.5
132653,3.5
132654,3.7
132655,2.7
132656,4.5
132657,2.8
132658,3.0
132659,2.5
132660,2.5
132661,2.0
132662,2.2
132663,5.3
132664,2.8
132665,2.5
132666,2.3
132667,3.7
132668,1.7
132669,3.0
132670,2.3
132671,3.3
132672,3.0
132673,4.0
132674,2.3
132675,2.3
132676,2.7
132677,6.7
132678,1.5
132679,2.5
132680,1.8
132681,2.0
132682,3.0
132683,3.5
132684,3.0
132685,1.5
132686,3.0
132687,2.5
132688,2.0
132689,2.7
132690,1.5
132691,5.8
132692,5.3
132693,3.8
132694,3.3
132695,1.8
132696,1.5
132697,3.0
132698,2.3
132699,3.7
132700,2.5
132701,3.0
132702,1.5
132703,3.5
132704,2.8
132705,3.5
132706,2.0
132707,2.3
132708,1.8
132709,2.3
132710,2.0
132711,3.0
132712,2.7
132713,3.2
132714,2.3
132715,4.0
132716,3.0
132717,3.0
132718,3.0
132719,3.3
132720,2.5
132721,1.5
132722,2.2
132723,3.8
132724,3.2
132725,2.5
132726,2.0
132727,2.3
132728,2.2
132729,3.0
132730,2.0
132731,3.7
132732,1.8
132733,3.7
132734,3.5
132735,5.8
132736,3.5
132737,6.0
132738,2.8
132739,3.0
132740,2.5
132741,3.0
132742,2.3
132743,3.7
132744,3.2
132745,2.0
132746,2.3
132747,3.3
132748,2.2
132749,2.3
132750,2.0
132751,6.0
132752,2.3
132753,4.0
132754,3.7
132755,2.0
132756,1.5
132757,1.7
132758,2.0
132759,3.5
132760,2.0
132761,3.0
132762,2.5
132763,5.5
132764,2.5
132765,3.5
132766,2.5
132767,2.0
132768,2.3
132769,4.5
132770,3.2
132771,2.7
132772,2.0
132773,2.3
132774,2.5
132775,2.2
132776,3.2
132777,2.5
132778,1.5
132779,2.3
132780,3.2
132781,1.8
132782,4.8
132783,3.0
132784,3.3
132785,2.3
132786,3.0
132787,1.5
132788,3.7
132789,3.7
132790,1.3
132791,3.3
132792,1.8
132793,5.8
132794,2.5
132795,2.5
132796,1.7
132797,3.3
132798,1.5
132799,3.0
132800,2.2
132801,2.8
132802,4.5
132803,2.8
132804,2.8
132805,2.0
132806,3.0
132807,3.8
132808,3.2
132809,3.0
132810,1.5
132811,6.2
132812,3.0
132813,3.7
132814,4.0
132815,2.3
132816,2.0
132817,1.8
132818,1.5
132819,2.5
132820,2.0
132821,4.3
132822,2.8
132823,4.0
132824,3.3
132825,2.5
132826,2.0
132827,2.7
132828,1.8
132829,2.5
132830,1.5
132831,2.5
132832,2.2
132833,3.0
132834,2.8
132835,2.0
132836,2.3
132837,2.8
132838,2.0
132839,2.8
132840,1.3
132841,2.3
132842,2.5
132843,4.0
132844,5.8
132845,4.2
132846,4.2
132847,2.5
132848,2.5
132849,3.5
132850,2.3
132851,2.5
132852,2.5
132853,2.0
132854,3.7
132855,2.0
132856,1.5
132857,4.5
132858,2.5
132859,2.7
132860,1.3
132861,2.3
132862,1.8
132863,3.7
132864,3.3
132865,1.5
132866,2.5
132867,2.3
132868,1.5
132869,2.5
132870,1.5
132871,3.5
132872,2.7
132873,4.8
132874,5.3
132875,1.8
132876,2.0
132877,2.5
132878,2.7
132879,3.0
132880,1.8
132881,1.8
132882,2.8
132883,3.8
132884,2.5
132885,3.0
132886,2.0
132887,1.8
132888,1.5
132889,3.0
132890,2.3
132891,3.0
132892,1.5
132893,3.5
132894,2.3
132895,2.8
132896,1.5
132897,3.7
132898,3.5
132899,2.5
132900,1.5
132901,2.8
132902,2.3
132903,4.3
132904,6.0
132905,2.7
132906,6.2
132907,1.5
132908,2.0
132909,3.3
132910,3.0
132911,3.0
132912,3.0
132913,4.5
132914,2.7
132915,3.8
132916,3.5
132917,2.5
132918,2.0
132919,2.0
132920,1.5
132921,2.5
132922,3.0
132923,4.5
132924,2.5
132925,3.0
132926,4.0
132927,3.5
132928,2.3
132929,1.8
132930,2.0
132931,5.0
132932,3.7
132933,3.8
132934,4.2
132935,2.3
132936,3.5
132937,1.5
132938,1.8
132939,3.2
132940,2.3
132941,4.0
132942,2.3
132943,4.0
132944,3.2
132945,3.0
132946,2.0
132947,2.7
132948,2.5
132949,2.3
132950,2.7
132951,2.5
132952,2.5
132953,5.0
132954,2.5
132955,3.8
132956,3.0
132957,4.0
132958,17.0
132959,3.0
132960,2.8
132961,2.3
132962,1.8
132963,4.5
132964,4.7
132965,1.8
132966,2.8
132967,3.0
132968,1.8
132969,3.5
132970,3.5
132971,2.7
132972,2.5
132973,3.3
132974,3.2
132975,3.3
132976,5.0
132977,2.8
132978,2.2
132979,1.8
132980,2.7
132981,2.8
132982,4.0
132983,3.5
132984,2.8
132985,3.5
132986,3.7
132987,2.8
132988,2.8
132989,3.0
132990,4.5
132991,2.0
132992,2.3
132993,5.0
132994,6.0
132995,3.0
132996,2.3
132997,3.0
132998,2.5
132999,3.0
133000,2.7
133001,3.2
133002,2.8
133003,4.8
133004,3.3
133005,3.2
133006,2.5
133007,1.8
133008,3.7
133009,2.5
133010,2.7
133011,2.3
133012,2.0
133013,4.5
133014,3.0
133015,2.0
133016,2.8
133017,4.0
133018,3.2
133019,3.7
133020,2.5
133021,3.0
133022,2.8
133023,5.5
133024,5.3
133025,2.3
133026,2.5
133027,2.3
133028,3.0
133029,3.2
133030,3.8
133031,3.2
133032,2.7
133033,3.3
133034,3.0
133035,4.5
133036,4.7
133037,2.5
133038,2.3
133039,2.0
133040,2.8
133041,3.5
133042,2.3
133043,4.5
133044,2.3
133045,3.5
133046,2.0
133047,3.8
133048,2.3
133049,2.0
133050,3.8
133051,3.7
133052,4.5
133053,5.8
133054,3.2
133055,4.5
133056,4.8
133057,3.3
133058,1.8
133059,3.8
133060,2.5
133061,2.8
133062,2.8
133063,4.5
133064,3.7
133065,2.8
133066,3.0
133067,2.5
133068,3.0
133069,3.2
133070,2.5
133071,3.0
133072,2.3
133073,3.5
133074,2.8
133075,3.3
133076,2.2
133077,3.5
133078,2.0
133079,2.0
133080,2.2
133081,2.0
133082,2.0
133083,6.0
133084,6.5
133085,1.5
133086,2.3
133087,2.2
133088,2.5
133089,3.7
133090,2.8
133091,2.0
133092,1.7
133093,3.5
133094,1.8
133095,3.5
133096,3.5
133097,1.7
133098,1.8
133099,3.0
133100,2.5
133101,2.5
133102,2.5
133103,4.3
133104,2.5
133105,2.8
133106,4.5
133107,3.0
133108,1.5
133109,1.8
133110,4.0
133111,2.5
133112,3.0
133113,6.0
133114,2.8
133115,2.0
133116,3.0
133117,2.8
133118,2.3
133119,2.3
133120,2.8
133121,2.0
133122,2.0
133123,3.8
133124,3.7
133125,2.5
133126,1.8
133127,3.3
133128,3.0
133129,1.3
133130,2.8
133131,2.8
133132,3.0
133133,5.0
133134,2.0
133135,2.8
133136,3.2
133137,3.0
133138,2.3
133139,2.3
133140,3.5
133141,1.8
133142,2.3
133143,6.0
133144,4.8
133145,1.8
133146,2.5
133147,2.5
133148,2.5
133149,3.0
133150,4.2
133151,3.0
133152,2.7
133153,4.0
133154,2.8
133155,2.8
133156,4.0
133157,2.8
133158,2.5
133159,2.8
133160,3.3
133161,2.3
133162,1.5
133163,4.0
133164,2.3
133165,3.0
133166,2.8
133167,1.8
133168,5.4
133169,9.6
133170,10.9
133171,5.7
133172,2.7
133173,4.3
133174,3.8
133175,2.2
133176,2.5
133177,2.3
133178,2.7
133179,1.5
133180,2.5
133181,3.8
133182,1.7
133183,5.0
133184,3.3
133185,2.0
133186,2.8
133187,2.2
133188,1.5
133189,2.8
133190,2.3
133191,2.5
133192,3.5
133193,3.5
133194,2.0
133195,3.2
133196,2.5
133197,1.5
133198,2.5
133199,2.0
133200,2.3
133201,2.0
133202,2.5
133203,5.5
133204,4.7
133205,1.8
133206,3.3
133207,1.5
133208,2.5
133209,1.8
133210,2.8
133211,3.0
133212,2.2
133213,3.3
133214,2.5
133215,2.7
133216,6.5
133217,1.8
133218,4.0
133219,3.7
133220,3.0
133221,2.8
133222,1.5
133223,4.5
133224,4.0
133225,3.0
133226,2.8
133227,2.3
133228,2.0
133229,2.0
133230,3.5
133231,4.3
133232,3.0
133233,4.3
133234,2.5
133235,2.8
133236,2.7
133237,2.2
133238,2.5
133239,2.0
133240,3.0
133241,2.5
133242,1.8
133243,4.0
133244,2.3
133245,2.7
133246,3.8
133247,2.5
133248,3.5
133249,2.3
133250,4.0
133251,2.5
133252,1.5
133253,3.3
133254,3.0
133255,5.2
133256,3.0
133257,3.3
133258,3.0
133259,2.0
133260,1.8
133261,2.5
133262,3.0
133263,4.0
133264,2.3
133265,1.8
133266,2.2
133267,1.5
133268,3.0
133269,2.0
133270,2.7
133271,2.7
133272,2.0
133273,3.7
133274,2.3
133275,3.0
133276,5.3
133277,2.7
133278,3.0
133279,3.0
133280,3.7
133281,3.2
133282,4.0
133283,3.5
133284,2.3
133285,2.5
133286,2.3
133287,2.5
133288,5.0
133289,3.0
133290,7.3
133291,2.3
133292,2.5
133293,3.0
133294,4.3
133295,2.0
133296,2.2
133297,1.5
133298,2.5
133299,2.0
133300,2.8
133301,2.5
133302,2.0
133303,4.5
133304,2.7
133305,3.0
133306,3.0
133307,2.8
133308,1.8
133309,2.3
133310,2.8
133311,3.2
133312,2.5
133313,3.7
133314,2.0
133315,3.0
133316,3.3
133317,2.5
133318,2.3
133319,2.7
133320,2.5
133321,2.0
133322,4.0
133323,3.0
133324,2.5
133325,2.0
133326,2.0
133327,2.2
133328,2.5
133329,2.7
133330,3.3
133331,3.0
133332,1.0
133333,2.5
133334,12.1
133335,3.5
133336,6.0
133337,3.5
133338,2.5
133339,3.3
133340,2.8
133341,3.3
133342,2.0
133343,3.5
133344,2.8
133345,3.0
133346,3.7
133347,2.0
133348,3.0
133349,2.5
133350,5.0
133351,2.8
133352,3.8
133353,3.0
133354,2.2
133355,1.8
133356,2.2
133357,2.5
133358,2.5
133359,2.5
133360,2.3
133361,3.8
133362,3.3
133363,4.2
133364,3.5
133365,2.8
133366,2.3
133367,2.0
133368,2.3
133369,2.3
133370,2.8
133371,2.3
133372,3.0
133373,3.3
133374,2.2
133375,4.2
133376,3.5
133377,1.7
133378,3.7
133379,1.8
133380,3.2
133381,3.3
133382,5.8
133383,3.0
133384,2.0
133385,3.0
133386,3.5
133387,3.3
133388,3.3
133389,2.3
133390,3.0
133391,2.5
133392,4.0
133393,5.2
133394,2.5
133395,3.5
133396,2.8
133397,1.8
133398,2.3
133399,2.0
133400,3.0
133401,3.7
133402,2.8
133403,2.0
133404,1.8
133405,3.8
133406,3.0
133407,2.3
133408,2.0
133409,2.5
133410,5.0
133411,2.5
133412,4.8
133413,2.3
133414,2.5
133415,2.0
133416,1.5
133417,2.5
133418,3.5
133419,3.0
133420,2.7
133421,2.8
133422,2.5
133423,3.0
133424,3.0
133425,1.7
133426,2.0
133427,1.8
133428,2.3
133429,7.8
133430,11.5
133431,3.3
133432,2.0
133433,3.5
133434,2.5
133435,3.2
133436,3.0
133437,3.0
133438,1.5
133439,1.7
133440,1.0
133441,2.8
133442,5.3
133443,3.2
133444,5.0
133445,3.0
133446,3.0
133447,2.7
133448,3.0
133449,2.5
133450,2.8
133451,2.0
133452,3.2
133453,3.8
133454,3.3
133455,3.8
133456,2.5
133457,3.0
133458,2.8
133459,2.5
133460,2.3
133461,2.5
133462,2.0
133463,4.5
133464,3.0
133465,3.0
133466,2.0
133467,4.2
133468,2.8
133469,5.2
133470,2.5
133471,3.0
133472,6.0
133473,3.8
133474,3.5
133475,2.8
133476,2.0
133477,2.8
133478,2.3
133479,3.5
133480,1.8
133481,2.5
133482,2.5
133483,4.5
133484,2.2
133485,3.5
133486,3.0
133487,3.0
133488,3.3
133489,2.8
133490,3.3
133491,2.7
133492,1.5
133493,3.2
133494,4.0
133495,3.8
133496,3.3
133497,3.3
133498,3.3
133499,2.8
133500,3.7
133501,2.8
133502,3.5
133503,4.8
133504,2.3
133505,5.0
133506,2.7
133507,2.3
133508,2.5
133509,4.0
133510,2.0
133511,5.2
133512,2.8
133513,4.5
133514,2.7
133515,4.0
133516,2.3
133517,3.0
133518,2.3
133519,2.3
133520,2.0
133521,1.8
133522,2.5
133523,3.5
133524,2.8
133525,3.5
133526,2.5
133527,2.5
133528,2.5
133529,4.8
133530,3.3
133531,2.0
133532,3.0
133533,3.8
133534,2.0
133535,2.5
133536,2.0
133537,2.0
133538,2.3
133539,3.8
133540,2.8
133541,2.0
133542,2.3
133543,2.8
133544,2.5
133545,2.8
133546,2.5
133547,3.0
133548,2.0
133549,3.0
133550,3.7
133551,2.7
133552,2.8
133553,3.8
133554,2.5
133555,2.0
133556,2.5
133557,3.0
133558,3.0
133559,3.5
133560,2.5
133561,4.6
133562,3.0
133563,2.8
133564,2.0
133565,3.3
133566,2.5
133567,2.8
133568,3.0
133569,3.5
133570,2.5
133571,3.0
133572,2.7
133573,4.0
133574,2.5
133575,4.0
133576,2.5
133577,2.5
133578,2.5
133579,2.5
133580,7.2
133581,2.5
133582,3.0
133583,6.5
133584,3.0
133585,2.8
133586,2.7
133587,3.0
133588,1.3
133589,3.3
133590,2.5
133591,6.7
133592,3.0
133593,4.3
133594,1.0
133595,1.8
133596,3.2
133597,2.3
133598,2.8
133599,2.8
133600,1.3
133601,3.0
133602,3.5
133603,3.5
133604,3.0
133605,2.0
133606,2.0
133607,2.3
133608,2.5
133609,5.0
133610,1.5
133611,3.0
133612,2.0
133613,3.0
133614,3.7
133615,3.0
133616,3.3
133617,3.0
133618,2.3
133619,4.3
133620,1.8
133621,2.8
133622,3.5
133623,4.0
133624,2.2
133625,3.7
133626,2.3
133627,3.3
133628,3.5
133629,2.5
133630,2.3
133631,2.8
133632,2.7
133633,6.1
133634,7.3
133635,2.8
133636,3.0
133637,3.8
133638,4.5
133639,4.0
133640,2.8
133641,2.5
133642,2.5
133643,4.8
133644,6.3
133645,3.0
133646,2.8
133647,3.2
133648,1.8
133649,3.5
133650,1.8
133651,4.8
133652,4.2
133653,5.5
133654,2.5
133655,2.5
133656,2.5
133657,2.3
133658,2.8
133659,4.0
133660,2.8
133661,3.0
133662,4.0
133663,4.8
133664,1.5
133665,2.3
133666,2.5
133667,2.8
133668,3.0
133669,3.3
133670,1.7
133671,3.3
133672,2.7
133673,3.3
133674,5.2
133675,3.0
133676,2.2
133677,2.0
133678,3.2
133679,3.0
133680,3.0
133681,2.0
133682,4.0
133683,3.8
133684,3.3
133685,2.7
133686,2.5
133687,3.5
133688,1.5
133689,3.7
133690,2.3
133691,3.5
133692,2.0
133693,3.5
133694,1.8
133695,4.7
133696,1.8
133697,3.0
133698,2.0
133699,4.7
133700,3.0
133701,2.7
133702,2.8
133703,3.5
133704,3.8
133705,3.6
133706,2.0
133707,3.5
133708,2.2
133709,5.8
133710,2.5
133711,4.0
133712,2.5
133713,4.0
133714,2.3
133715,2.8
133716,1.5
133717,3.7
133718,2.5
133719,3.3
133720,1.8
133721,3.5
133722,4.0
133723,4.5
133724,2.0
133725,2.8
133726,1.5
133727,3.0
133728,2.0
133729,3.2
133730,1.8
133731,2.3
133732,2.2
133733,3.8
133734,4.3
133735,3.7
133736,1.8
133737,2.8
133738,2.5
133739,2.0
133740,1.8
133741,4.0
133742,2.5
133743,4.3
133744,2.5
133745,2.3
133746,3.0
133747,3.3
133748,2.0
133749,3.5
133750,2.3
133751,2.5
133752,3.0
133753,4.8
133754,1.3
133755,4.2
133756,1.5
133757,3.0
133758,2.7
133759,4.0
133760,2.5
133761,2.0
133762,3.2
133763,3.8
133764,4.8
133765,2.5
133766,2.5
133767,3.5
133768,3.0
133769,6.7
133770,2.7
133771,2.5
133772,3.5
133773,4.0
133774,2.5
133775,2.5
133776,1.8
133777,4.2
133778,1.8
133779,3.8
133780,1.8
133781,3.5
133782,3.3
133783,4.0
133784,1.8
133785,2.7
133786,2.8
133787,2.5
133788,1.5
133789,2.5
133790,2.5
133791,2.8
133792,2.3
133793,3.8
133794,3.8
133795,2.8
133796,2.0
133797,1.5
133798,2.0
133799,2.5
133800,2.5
133801,2.8
133802,2.5
133803,3.3
133804,3.0
133805,1.8
133806,1.8
133807,2.7
133808,2.2
133809,3.5
133810,3.2
133811,2.8
133812,3.3
133813,5.8
133814,2.2
133815,3.0
133816,1.5
133817,1.5
133818,2.8
133819,2.0
133820,2.3
133821,2.3
133822,2.5
133823,3.8
133824,6.0
133825,2.5
133826,1.3
133827,2.7
133828,2.2
133829,6.5
133830,2.5
133831,3.0
133832,3.5
133833,3.3
133834,2.2
133835,1.5
133836,2.0
133837,3.0
133838,2.8
133839,3.0
133840,3.3
133841,2.3
133842,3.5
133843,5.7
133844,2.3
133845,3.5
133846,3.5
133847,3.2
133848,2.3
133849,3.0
133850,2.0
133851,2.7
133852,3.0
133853,4.0
133854,4.5
133855,3.0
133856,2.7
133857,2.5
133858,15.9
133859,3.5
133860,3.8
133861,3.2
133862,2.5
133863,2.3
133864,3.3
133865,2.8
133866,17.1
133867,16.3
133868,3.3
133869,4.5
133870,2.3
133871,2.2
133872,3.0
133873,4.0
133874,3.0
133875,3.0
133876,1.7
133877,3.5
133878,2.8
133879,4.0
133880,2.3
133881,2.8
133882,2.3
133883,3.5
133884,3.0
133885,3.2
133886,2.5
133887,2.0
133888,2.3
133889,3.5
133890,2.3
133891,2.5
133892,2.5
133893,4.2
133894,2.8
133895,3.0
133896,2.5
133897,2.8
133898,2.5
133899,3.0
133900,2.5
133901,3.2
133902,2.8
133903,7.3
133904,2.0
133905,2.0
133906,2.8
133907,1.5
133908,2.8
133909,3.3
133910,2.8
133911,2.2
133912,2.3
133913,3.5
133914,4.0
133915,4.8
133916,3.5
133917,2.7
133918,2.0
133919,2.5
133920,4.0
133921,3.8
133922,2.0
133923,3.3
133924,6.0
133925,2.5
133926,2.3
133927,2.7
133928,2.7
133929,4.0
133930,2.3
133931,2.8
133932,2.5
133933,7.0
133934,5.0
133935,2.8
133936,2.8
133937,2.0
133938,2.7
133939,3.0
133940,1.8
133941,3.7
133942,2.5
133943,2.3
133944,4.5
133945,2.8
133946,2.3
133947,2.2
133948,4.5
133949,3.3
133950,2.5
133951,2.8
133952,4.7
133953,3.5
133954,3.3
133955,2.0
133956,2.3
133957,2.0
133958,2.3
133959,2.8
133960,3.7
133961,3.8
133962,2.2
133963,4.3
133964,3.2
133965,2.3
133966,1.7
133967,2.0
133968,3.3
133969,2.0
133970,1.8
133971,2.7
133972,1.7
133973,4.2
133974,3.3
133975,3.2
133976,2.3
133977,2.8
133978,2.2
133979,2.0
133980,2.0
133981,2.8
133982,2.5
133983,4.5
133984,6.7
133985,2.8
133986,1.3
133987,3.7
133988,3.2
133989,2.3
133990,2.8
133991,2.8
133992,3.0
133993,4.0
133994,4.0
133995,2.5
133996,1.5
133997,1.3
133998,3.5
133999,1.8
134000,2.5
134001,3.0
134002,3.5
134003,3.5
134004,3.0
134005,3.0
134006,2.8
134007,2.8
134008,4.0
134009,3.0
134010,2.5
134011,2.8
134012,2.0
134013,3.0
134014,5.0
134015,4.2
134016,2.0
134017,2.8
134018,3.3
134019,3.2
134020,1.8
134021,2.8
134022,2.3
134023,3.5
134024,2.0
134025,2.7
134026,2.5
134027,2.7
134028,2.5
134029,2.8
134030,2.3
134031,2.5
134032,2.0
134033,3.8
134034,2.3
134035,2.5
134036,3.0
134037,2.7
134038,2.3
134039,2.0
134040,4.0
134041,3.8
134042,2.3
134043,4.0
134044,2.5
134045,2.7
134046,2.5
134047,3.5
134048,3.0
134049,2.5
134050,2.5
134051,3.0
134052,1.8
134053,4.0
134054,4.0
134055,2.3
134056,3.0
134057,2.5
134058,2.8
134059,3.3
134060,2.7
134061,3.3
134062,2.5
134063,4.5
134064,3.2
134065,2.0
134066,3.7
134067,7.5
134068,5.2
134069,2.5
134070,5.3
134071,3.3
134072,3.0
134073,3.2
134074,4.5
134075,4.3
134076,3.0
134077,6.0
134078,3.0
134079,3.5
134080,2.5
134081,2.0
134082,2.7
134083,3.8
134084,1.3
134085,1.7
134086,2.8
134087,4.0
134088,2.3
134089,4.3
134090,2.5
134091,1.8
134092,3.7
134093,4.5
134094,3.3
134095,2.5
134096,2.5
134097,2.2
134098,2.8
134099,1.5
134100,2.5
134101,6.8
134102,3.0
134103,2.3
134104,3.0
134105,2.8
134106,3.5
134107,2.8
134108,3.7
134109,3.0
134110,2.5
134111,2.5
134112,3.7
134113,4.0
134114,4.8
134115,3.5
134116,2.5
134117,2.5
134118,3.3
134119,3.7
134120,2.0
134121,2.3
134122,2.7
134123,4.3
134124,3.3
134125,2.8
134126,3.2
134127,2.0
134128,4.3
134129,3.5
134130,4.0
134131,4.7
134132,3.3
134133,3.0
134134,2.8
134135,3.0
134136,3.0
134137,2.5
134138,3.0
134139,3.0
134140,2.3
134141,4.3
134142,4.0
134143,3.5
134144,2.3
134145,2.5
134146,3.2
134147,3.5
134148,3.0
134149,2.3
134150,2.8
134151,2.8
134152,2.5
134153,4.0
134154,3.5
134155,2.3
134156,3.2
134157,7.3
134158,3.8
134159,1.8
134160,2.8
134161,3.5
134162,2.0
134163,3.7
134164,2.8
134165,2.5
134166,3.5
134167,2.3
134168,1.8
134169,3.8
134170,1.8
134171,2.3
134172,2.0
134173,4.5
134174,4.3
134175,4.0
134176,3.3
134177,3.0
134178,2.0
134179,2.8
134180,2.0
134181,2.8
134182,2.2
134183,4.2
134184,3.7
134185,2.5
134186,4.2
134187,5.0
134188,6.5
134189,1.5
134190,5.0
134191,3.8
134192,2.5
134193,3.5
134194,2.8
134195,3.0
134196,3.3
134197,3.3
134198,3.5
134199,2.7
134200,1.8
134201,2.8
134202,3.5
134203,4.0
134204,2.5
134205,2.5
134206,2.0
134207,3.0
134208,2.5
134209,2.8
134210,2.3
134211,4.5
134212,3.0
134213,3.3
134214,2.5
134215,2.8
134216,4.0
134217,5.3
134218,2.7
134219,3.0
134220,4.0
134221,2.8
134222,2.0
134223,4.8
134224,2.3
134225,2.5
134226,2.5
134227,2.3
134228,2.3
134229,3.5
134230,3.0
134231,13.3
134232,19.7
134233,3.5
134234,7.3
134235,3.3
134236,3.3
134237,3.0
134238,3.0
134239,2.7
134240,2.7
134241,2.5
134242,3.0
134243,3.8
134244,2.8
134245,2.5
134246,2.3
134247,4.5
134248,4.3
134249,3.2
134250,4.8
134251,3.0
134252,2.5
134253,3.5
134254,3.3
134255,2.8
134256,5.5
134257,3.0
134258,2.8
134259,2.5
134260,3.3
134261,3.5
134262,4.2
134263,3.0
134264,1.8
134265,1.8
134266,2.8
134267,2.5
134268,3.7
134269,3.2
134270,1.8
134271,4.0
134272,3.0
134273,4.3
134274,3.3
134275,1.5
134276,2.5
134277,5.2
134278,2.3
134279,3.0
134280,2.5
134281,2.5
134282,3.5
134283,3.2
134284,3.3
134285,2.3
134286,2.7
134287,2.2
134288,3.5
134289,2.8
134290,1.8
134291,4.7
134292,3.5
134293,2.8
134294,3.3
134295,2.8
134296,3.0
134297,3.3
134298,3.0
134299,1.7
134300,9.0
134301,9.0
134302,1.8
134303,3.3
134304,2.8
134305,1.8
134306,2.5
134307,2.7
134308,6.3
134309,3.3
134310,4.5
134311,2.0
134312,2.7
134313,4.5
134314,2.8
134315,2.0
134316,3.3
134317,3.3
134318,3.0
134319,2.2
134320,1.8
134321,3.2
134322,3.0
134323,3.8
